config_name,trial,time,h_dim,neighbor_quantile,k_neighbors,min_persistence
H0_q5_rmean_k10_p0.1,41,1.8677820000000338,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,42,1.8852416250000488,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,43,1.8211191249999956,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,44,1.9586299579999604,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,45,2.0226938750000727,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,46,1.9230119170000535,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,47,1.8449718329999314,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,48,1.9035147089999782,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,49,1.8497839589999785,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,50,1.914591916000063,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,51,1.9846668750000163,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,52,1.913938999999914,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,53,1.8316095409999207,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,54,1.8373981659999572,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,55,1.8795681670000022,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,56,1.9776820410000937,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,57,2.0378925420000087,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,58,1.8594510000000355,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,59,1.9504694580000432,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,60,1.875065209000013,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,61,1.8781665839999278,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,62,1.841797999999926,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,63,1.8172177090000332,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,64,1.9043280829999958,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,65,1.8552168749999964,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,66,1.8381789999999683,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,67,1.8492580829999952,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,68,1.811391833000016,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,69,1.8520686250000153,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,70,1.903227582999989,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,71,1.8320437080000147,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,72,1.9209045420000166,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,73,1.91794129099992,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,74,1.8509905419999768,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,75,2.0834345419999636,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,76,1.956868792000023,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,77,1.9141222910000124,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,78,1.8679353339999807,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,79,1.886068416999933,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,80,1.836256542000001,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,81,1.8262846249999711,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,82,1.8316133750000745,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,83,1.990371084000003,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,84,1.8977465409999468,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,85,1.8427580000000034,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,86,1.8935038750000786,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,87,1.8528058749999445,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,88,1.8329129999999623,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,89,1.8241714580000234,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,90,1.8207308340000736,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,91,1.8146495420000974,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,92,1.811602999999991,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,93,1.8253462919999492,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,94,1.7974765829999342,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,95,1.8254227919999266,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,96,1.8392750419999402,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,97,1.8728358749999643,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,98,1.8872252920000392,0,0.05,10,0.1
H0_q5_rmean_k10_p0.1,99,1.8155815410000287,0,0.05,10,0.1
H0_q25_rmean_k1_p0.001,0,2.267155917000082,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,1,1.9963296659999514,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,2,2.2482377090000227,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,3,2.0625409169999784,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,4,1.978573540999946,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,5,1.9759945829999879,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,6,1.986503958999947,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,7,2.048764666000011,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,8,1.9894880840000724,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,9,1.9978399170000785,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,10,2.023424582999951,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,11,2.0746897090000402,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,12,2.0420156249999764,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,13,2.2105574590000288,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,14,2.043608167000002,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,15,2.1422251249999817,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,16,2.0105454159999,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,17,2.0569434999999885,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,18,1.9875087920000851,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,19,1.9735711669999318,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,20,2.0046617499999684,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,21,2.179373082999973,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,22,1.996079291000001,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,23,2.0455782080000517,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,24,2.0369210000000066,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,25,2.0108852920000118,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,26,2.0531925420000334,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,27,2.14485020799998,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,28,2.0644882919999645,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,29,2.1498735840000336,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,30,1.9925282090000564,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,31,2.113982583000052,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,32,2.0390878330000533,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,33,2.2934545419999495,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,34,2.003938500000004,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,35,2.013723999999911,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,36,2.296998124999959,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,37,2.007080125000016,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,38,2.014096790999929,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,39,2.008850000000052,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,40,2.0133382079999365,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,41,2.14941445799991,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,42,2.3586530830000356,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,43,2.1770512919999874,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,44,2.0917118329999767,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,45,2.0223056659999656,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,46,2.1036334589999797,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,47,2.021894792000012,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,48,2.0752501670000356,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,49,2.0567883749999964,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,50,2.116217166999945,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,51,2.008367916999987,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,52,2.102440750000028,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,53,2.017187749999948,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,54,2.0071637080000073,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,55,2.003548832999968,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,56,2.1086259170000403,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,57,2.034120540999993,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,58,1.9915807500000255,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,59,2.0429374999999936,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,60,2.225884124999993,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,61,2.037998749999929,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,62,2.0549379170000748,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,63,2.020613542000092,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,64,2.072253917000012,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,65,2.0432429579999507,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,66,2.1257339579999552,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,67,2.008982500000002,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,68,2.1591055829999277,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,69,2.3482638749999296,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,70,2.0182435000000396,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,71,2.0037506249999524,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,72,2.287510709000003,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,73,2.0658299589999842,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,74,2.0427088750000166,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,75,2.099831040999902,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,76,1.9925925840000218,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,77,2.0009964169998966,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,78,2.165939500000036,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,79,1.990046207999967,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,80,2.0084683750000067,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,81,2.000157917000024,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,82,2.016337750000048,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,83,2.1025442920000614,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,84,2.002967165999962,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,85,2.0579870000000255,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,86,2.0271488329999556,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,87,2.0864192919999596,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,88,2.063422750000086,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,89,2.015691208000021,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,90,2.0597057079999104,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,91,1.9816492500000322,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,92,2.017222542000013,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,93,2.067730332999986,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,94,2.0107020829999556,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,95,2.008582208000007,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,96,2.1842246659999773,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,97,2.0309972080000307,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,98,2.0476884999999356,0,0.25,1,0.001
H0_q25_rmean_k1_p0.001,99,2.0042805830000816,0,0.25,1,0.001
H0_q25_rmean_k1_p0.1,0,2.3052707919999875,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,1,1.974625500000002,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,2,2.233190499999978,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,3,2.0240229160000354,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,4,2.0131485000000566,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,5,1.983208665999996,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,6,1.9709334589999798,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,7,1.9957617500000424,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,8,2.0133646669999052,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,9,1.985048249999977,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,10,2.0136082909999686,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,11,2.0062429589999056,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,12,2.1499471669999366,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,13,2.153140375000021,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,14,1.967483375000029,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,15,2.056493875000001,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,16,2.0175900839999485,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,17,2.043710000000033,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,18,2.014164457999982,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,19,1.989865874999964,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,20,2.0558520000000726,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,21,2.00811854199992,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,22,2.0669924999999694,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,23,2.0064211249999744,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,24,2.0181070000001,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,25,2.031200667000121,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,26,2.002311291999831,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,27,2.0065684589999364,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,28,2.0831742909999775,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,29,2.109109125000032,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,30,2.0832399999999325,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,31,2.1078995000000305,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,32,1.9768522090000715,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,33,2.312863082999911,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,34,2.000682291000203,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,35,1.9914429170000858,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,36,2.447957041000109,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,37,2.0399425830000837,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,38,2.0182574159998694,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,39,2.0001484169999912,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,40,2.1034784590001436,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,41,2.041076958000076,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,42,2.2089137909999863,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,43,1.9947430000001987,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,44,2.1034993749999558,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,45,2.000057957999843,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,46,1.971480333000045,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,47,2.0534131249999064,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,48,2.081563540999923,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,49,2.031598625000015,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,50,1.9726205829999799,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,51,1.979650042000003,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,52,2.0460287079999944,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,53,1.9583196669998415,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,54,1.9789325000001554,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,55,1.9710120409999945,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,56,1.963634958000057,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,57,1.9852597080000578,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,58,1.973965582999881,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,59,2.0015063749999626,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,60,2.0015807499999028,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,61,2.0079496250000375,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,62,1.9912627910000538,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,63,1.9632127499999115,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,64,1.979358166999873,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,65,1.968145542000002,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,66,2.0077813750001496,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,67,1.9990483750000294,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,68,2.0690349999999853,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,69,2.2466294999999263,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,70,2.0407022499998675,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,71,1.9536078749999888,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,72,2.194995290999941,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,73,2.0333479580001494,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,74,1.9927421249999497,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,75,1.9550080830001662,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,76,1.9558365000000322,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,77,1.9600537090000216,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,78,1.990705582999908,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,79,1.971379749999869,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,80,1.97451137500002,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,81,2.031206999999995,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,82,1.9566247499999463,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,83,2.0558582500000284,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,84,1.957676083000024,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,85,1.9549653750000289,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,86,1.9936622919999536,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,87,2.0248225000000275,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,88,1.9869945419998203,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,89,1.97792187500022,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,90,2.029095166999923,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,91,1.9706825000000663,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,92,2.0307642499999474,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,93,2.1969873340001413,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,94,1.987887125000043,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,95,1.9746447079999143,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,96,2.122767208000141,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,97,1.9918532919998597,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,98,1.961383416999979,0,0.25,1,0.1
H0_q25_rmean_k1_p0.1,99,1.9778610419998586,0,0.25,1,0.1
H0_q25_rmean_k10_p0.001,0,1.9721354160001283,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,1,1.9679079170000477,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,2,1.9749490829999559,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,3,2.0097077090001676,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,4,1.992869040999949,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,5,1.9816762080001808,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,6,1.9838942500000485,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,7,1.9764815420001014,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,8,1.9747403750000103,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,9,1.9564274580000074,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,10,1.9717042500001298,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,11,1.9705744169998525,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,12,2.0644907500000045,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,13,2.181164458000012,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,14,2.103304707999996,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,15,2.1437842499999533,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,16,2.0374050840000564,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,17,1.981444541999963,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,18,1.977103500000112,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,19,1.967942665999999,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,20,1.9733559580001838,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,21,1.9751138749998063,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,22,2.0071882090001054,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,23,1.992049040999973,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,24,2.0033082500001456,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,25,1.9503556670001672,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,26,1.9466959159999533,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,27,2.024580915999877,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,28,2.0638825839998844,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,29,2.062548207999953,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,30,1.9741103329999987,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,31,2.0015617500000644,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,32,1.9642478329999449,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,33,1.9789973749998353,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,34,1.9561501670000325,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,35,1.9654699579998578,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,36,1.9717091250001886,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,37,1.9648567500000809,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,38,1.9424254159998782,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,39,2.0007384589998765,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,40,1.9740702499998406,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,41,2.0773336249999375,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,42,1.9620706670000345,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,43,2.0294445000001815,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,44,2.063574165999853,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,45,1.9728760829998464,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,46,1.9716376659998787,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,47,1.9854763339999408,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,48,1.952663874999871,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,49,1.9803385000000162,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,50,1.970598291999977,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,51,1.9543668750000052,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,52,2.0129226249998737,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,53,1.9444463330000872,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,54,1.9906675420002102,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,55,1.9841233330000705,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,56,1.9610139579999668,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,57,2.0092784999999367,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,58,1.983088958000053,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,59,2.042587375000039,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,60,2.0441416249998383,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,61,1.9949522079998587,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,62,2.002439916999947,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,63,1.9387473330000375,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,64,1.9554087090000394,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,65,1.9414295829999446,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,66,1.9831956250000076,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,67,1.968949332999955,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,68,2.0975282499998684,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,69,1.9422665419999703,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,70,1.9912552499999947,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,71,1.986842999999908,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,72,2.1982087080000383,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,73,2.1485255410000264,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,74,1.975931959000036,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,75,1.955358040999954,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,76,1.9368459590000384,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,77,1.94018029200015,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,78,1.9670058330000302,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,79,1.9491761249998945,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,80,1.9483542919999763,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,81,1.967615874999865,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,82,1.9482417920000898,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,83,2.077800833000083,0,0.25,10,0.001
